scenario,method,method_type,seed_index,seed_value,full_front_size,matched_output_cardinality,matched_single_hv_analytic_ref1p2,compromise_max_score,compromise_sum_tiebreak,objective_cost,objective_negative_reliability,objective_negative_renewable,objective_risk,objective_negative_quality,portfolio_size,selected_candidate_ids,selected_set_sha256
preference_aware_support,Ablation-NoPreferenceRanking,shared_custom_moea,29,333360,38,1,0.0143554328,0.9841420666,3.1562102268,1138.4199607940,-8.0493340441,-174.4772508632,0.2164712939,-0.7650000000,14,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-25.0-flexible-renewable-support;rts-zone-31.0-transmission-reinforcement;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;simbench-LV5.212-feeder-reinforcement;simbench-LV5.213-feeder-reinforcement,03fc6e11f61ed6b762992024160742b3755280f7dd05a714cbe5783280fe4f0c
preference_aware_support,AHP-TOPSIS,deterministic,unique,not_applicable,1,1,0.0214078837,0.9999951859,3.0405573511,1159.5077451610,-38.9416427994,-0.0529675200,0.3438062677,-0.8071428571,14,simbench-LV5.201-feeder-reinforcement;simbench-LV5.202-feeder-reinforcement;simbench-LV5.203-feeder-reinforcement;simbench-LV5.204-feeder-reinforcement;simbench-LV5.205-feeder-reinforcement;simbench-LV5.206-feeder-reinforcement;simbench-LV5.207-feeder-reinforcement;simbench-LV5.208-feeder-reinforcement;simbench-LV5.209-feeder-reinforcement;simbench-LV5.210-feeder-reinforcement;simbench-LV5.210-protection-automation;simbench-LV5.211-feeder-reinforcement;simbench-LV5.212-feeder-reinforcement;simbench-LV5.213-feeder-reinforcement,937f372bc12884a900107c462c2ca2c19350449d65382fc4d8b3f50cd5276dd8
preference_aware_support,Weighted Sum,deterministic,unique,not_applicable,1,1,0.0089493379,1.0000000000,3.4708894642,1125.5460000000,-3.1930325203,-0.0000000000,0.4600000000,-0.7714532520,3,rts-zone-1-transmission-reinforcement;rts-zone-2-transmission-reinforcement;rts-zone-3-transmission-reinforcement,be4c2cda05616e93bf8726930312d25d37d513e9b5359af2c514bfb83b1a1fdc
preference_aware_support,Greedy BCR,deterministic,unique,not_applicable,1,1,0.0126704727,0.9802490440,3.1664033407,1135.3300000000,-2.6677777778,-217.3103157895,0.1884000000,-0.7600000000,14,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support,078c73798df322d31dee3dcda0e397de52a248d6b7dda377ee7faa7cc082d416
traceability_evaluation,TRACE-MOEA,shared_custom_moea,0,103681,37,1,0.0137884978,0.9857270590,3.1513292599,1131.6159803970,-5.5743840682,-157.0383380632,0.2013070755,-0.7678571429,14,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-25.0-flexible-renewable-support;rts-zone-27.0-reliability-automation;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-transmission-reinforcement;rts-zone-31.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-34.0-flexible-renewable-support;simbench-LV5.211-feeder-reinforcement,4e84a45768300a947892f970ffb873e0a2d73130a154dab769fc24330718a3dd
traceability_evaluation,TRACE-MOEA,shared_custom_moea,1,111600,37,1,0.0143003306,0.9848035916,3.1371545709,1096.0260000000,-2.6405503795,-167.1988084211,0.1927692308,-0.7646153846,13,rts-zone-11.0-transmission-reinforcement;rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-15.0-transmission-reinforcement;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-36.0-reliability-automation;rts-zone-36.0-flexible-renewable-support,fa5b4ac082864d2ea0efcfe97722f1ee76a2b330d2900ba75023067991081e57
traceability_evaluation,TRACE-MOEA,shared_custom_moea,2,119519,39,1,0.0168191593,0.9853902925,3.0872667293,1090.2231762679,-6.5249987792,-160.7436190632,0.1938642184,-0.7785714286,14,rts-zone-13.0-flexible-renewable-support;rts-zone-16.0-reliability-automation;rts-zone-16.0-flexible-renewable-support;rts-zone-22.0-reliability-automation;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;simbench-LV5.210-feeder-reinforcement;simbench-LV5.210-storage-flexibility,bca3975f35f35b2d2413318722e034c253a45cf3b9b008f57baefcd6c54a9665
traceability_evaluation,TRACE-MOEA,shared_custom_moea,3,127438,38,1,0.0202221757,0.9837892028,3.0303130282,969.8060000000,-2.2866666667,-178.3596421053,0.1884000000,-0.7600000000,12,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-25.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support,54fddb17756a87c918cdd9c817f3fd6b943a7cc7108309e877c766ec9f2aa969
traceability_evaluation,TRACE-MOEA,shared_custom_moea,4,135357,39,1,0.0191790966,0.9854283958,3.0343931044,1015.7771958709,-3.5275425606,-160.3243862632,0.1810307692,-0.7769230769,13,rts-zone-12.0-flexible-renewable-support;rts-zone-14.0-reliability-automation;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-reliability-automation;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support;simbench-LV5.209-storage-flexibility,69d67566ffce8d189da223bfac8fd71f05fd5e4acf6ec0b6e7dffece40648524
traceability_evaluation,TRACE-MOEA,shared_custom_moea,5,143276,39,1,0.0129185378,0.9817095092,3.1620224266,1128.5540000000,-2.6677777778,-201.2415157895,0.1884000000,-0.7600000000,14,rts-zone-11.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-34.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support,363a8e464f73397064189b8568850bbe58b2800ee430aaa952454ec67d8ce45f
traceability_evaluation,TRACE-MOEA,shared_custom_moea,6,151195,38,1,0.0128885364,0.9815314773,3.1625564637,1129.3800000000,-2.6677777778,-203.2003157895,0.1884000000,-0.7600000000,14,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-14.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support,a0619d5346787a8bd983df48f5ee6bea4e083d0317bed9f526099ddffab9a1ec
traceability_evaluation,TRACE-MOEA,shared_custom_moea,7,159114,40,1,0.0149255327,0.9834591403,3.1298748779,1081.2080000000,-2.4422222222,-181.9911621053,0.1921230769,-0.7592307692,13,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-transmission-reinforcement;rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-14.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support,78c2d485ee568e3da1726450997c9a37d9dd3da3e282abef6621a68f8f3ad74b
traceability_evaluation,TRACE-MOEA,shared_custom_moea,8,167033,39,1,0.0135196275,0.9850428740,3.1557226611,1137.5059803970,-5.5743840682,-164.5660980632,0.2013070755,-0.7678571429,14,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-transmission-reinforcement;rts-zone-13.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-34.0-flexible-renewable-support;rts-zone-35.0-reliability-automation;simbench-LV5.210-feeder-reinforcement,e1f786b0225845ac70e8f0f7b2b8ca18a94dbda3bcd4b705ffbeddb2e2b33a42
traceability_evaluation,TRACE-MOEA,shared_custom_moea,9,174952,38,1,0.0163667661,0.9845488918,3.1218447278,1103.9099607940,-8.0843340441,-170.0011477053,0.2130141511,-0.7657142857,14,rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-14.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-34.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;simbench-LV5.210-feeder-reinforcement;simbench-LV5.212-feeder-reinforcement,8ae8f2f506786b860d2d5b3de592573743cd28aa272240a242e183ab3683e4f7
traceability_evaluation,TRACE-MOEA,shared_custom_moea,10,182871,39,1,0.0125195875,0.9845635033,3.1574411846,1140.4880000000,-3.0711059351,-169.8403852632,0.1861428571,-0.7707142857,14,rts-zone-12.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-24.0-flexible-renewable-support;rts-zone-25.0-reliability-automation;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-reliability-automation;rts-zone-26.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-36.0-transmission-reinforcement;rts-zone-36.0-flexible-renewable-support,f6429c75f16285364e39d9454f24443a511fba9c8d01ecae14e676ab55dae9da
traceability_evaluation,TRACE-MOEA,shared_custom_moea,11,190790,40,1,0.0337378101,0.9877494715,2.7688946075,655.4040000000,-1.5244444444,-139.9330947368,0.1884000000,-0.7600000000,8,rts-zone-12.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support,2347483f3984b0c2bf1c1d67116097d2d2e3111f29b628c7ffe5d4385359b844
traceability_evaluation,TRACE-MOEA,shared_custom_moea,12,198709,38,1,0.0128605095,0.9813655153,3.1630542948,1130.1500000000,-2.6677777778,-205.0263157895,0.1884000000,-0.7600000000,14,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-34.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support,39074890fcc22067603bbbdf60ab17698428f9c8c26c51d1ff5952bc69498b58
traceability_evaluation,TRACE-MOEA,shared_custom_moea,13,206628,39,1,0.0164100368,0.9866363780,3.1095601436,1107.1419607940,-8.4173678289,-147.0335371789,0.2107570082,-0.7764285714,14,rts-zone-13.0-flexible-renewable-support;rts-zone-15.0-transmission-reinforcement;rts-zone-16.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-24.0-reliability-automation;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-36.0-reliability-automation;rts-zone-36.0-flexible-renewable-support;simbench-LV5.208-feeder-reinforcement;simbench-LV5.209-feeder-reinforcement,d863d4a30d24936088bde3b3d2f5eb677ae2dd6e1fcb996d1b07f74986cb854e
traceability_evaluation,TRACE-MOEA,shared_custom_moea,14,214547,38,1,0.0153343061,0.9833800000,3.1152836132,1078.5560000000,-2.6755503795,-182.8619052632,0.1890461538,-0.7653846154,13,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-32.0-reliability-automation;rts-zone-32.0-flexible-renewable-support;rts-zone-36.0-transmission-reinforcement;rts-zone-36.0-flexible-renewable-support,97768b04da321a550b1601436d5d45b27f93215135e98ac145cc2ebf1bfbd8ca
traceability_evaluation,TRACE-MOEA,shared_custom_moea,15,222466,39,1,0.0129768252,0.9820565206,3.1609815070,1126.9440000000,-2.6677777778,-197.4235157895,0.1884000000,-0.7600000000,14,rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-24.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-34.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support,2697e74de23df82f4b839e145a48bb87c2e609a0eba58a4e651be372ef018f0d
traceability_evaluation,TRACE-MOEA,shared_custom_moea,16,230385,39,1,0.0155591231,0.9853390774,3.1301597569,1119.2179607940,-8.1840396716,-161.3071140211,0.2136141511,-0.7707142857,14,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-34.0-reliability-automation;rts-zone-34.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-transmission-reinforcement;simbench-LV5.202-feeder-reinforcement;simbench-LV5.207-feeder-reinforcement,3f36b8488a5cc11b19ec182610e8b189b74c56173636d51a38305e8c56e405be
traceability_evaluation,TRACE-MOEA,shared_custom_moea,17,238304,39,1,0.0178313427,0.9842727537,3.1068428075,1099.4559411910,-10.7926121772,-173.0393636632,0.2253212266,-0.7685714286,14,rts-zone-12.0-flexible-renewable-support;rts-zone-13.0-flexible-renewable-support;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-33.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support;rts-zone-37.0-flexible-renewable-support;simbench-LV5.205-feeder-reinforcement;simbench-LV5.206-feeder-reinforcement;simbench-LV5.207-feeder-reinforcement,68525bb935a7e166ab25aa8b143f5aac882876093a6744c9c331374f7dd84ef5
traceability_evaluation,TRACE-MOEA,shared_custom_moea,18,246223,38,1,0.0158536803,0.9851538916,3.1055988841,1065.2640000000,-2.6755503795,-163.3446252632,0.1890461538,-0.7653846154,13,rts-zone-11.0-transmission-reinforcement;rts-zone-12.0-flexible-renewable-support;rts-zone-14.0-flexible-renewable-support;rts-zone-16.0-reliability-automation;rts-zone-16.0-flexible-renewable-support;rts-zone-17.0-flexible-renewable-support;rts-zone-21.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-25.0-flexible-renewable-support;rts-zone-27.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-35.0-flexible-renewable-support;rts-zone-36.0-flexible-renewable-support,86e1ed8cbb3e8ff649fdbcc95a27ccf100a1c45c142d89abbb733bca581c94db
traceability_evaluation,TRACE-MOEA,shared_custom_moea,19,254142,37,1,0.0138796231,0.9848546554,3.1498896148,1130.9579803970,-5.5743840682,-166.6369780632,0.2013070755,-0.7678571429,14,rts-zone-11.0-flexible-renewable-support;rts-zone-12.0-flexible-renewable-support;rts-zone-14.0-transmission-reinforcement;rts-zone-15.0-flexible-renewable-support;rts-zone-16.0-flexible-renewable-support;rts-zone-22.0-flexible-renewable-support;rts-zone-23.0-flexible-renewable-support;rts-zone-24.0-flexible-renewable-support;rts-zone-25.0-flexible-renewable-support;rts-zone-26.0-flexible-renewable-support;rts-zone-31.0-flexible-renewable-support;rts-zone-32.0-flexible-renewable-support;rts-zone-35.0-reliability-automation;simbench-LV5.211-feeder-reinforcement,e51e06b2a3be7fa8f7d14b965c406bad5818052a99ea8f636653610e8515d5f1
